tag,company_count,value_count,avg_values_per_company,units
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,198,3418,17.26,"pure, GBP, AUD, USD/shares, EUR/shares"
DerivativeLiabilities,197,7809,39.64,USD
ResearchAndDevelopmentExpense,196,19803,101.04,USD
TaxAdjustmentsSettlementsAndUnusualProvisions,196,2028,10.35,"CAD, USD, EUR"
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,194,3263,16.82,USD
FinanceLeaseLiabilityPaymentsDueYearFive,194,1445,7.45,USD
GainLossOnSaleOfBusiness,194,5541,28.56,USD
FinanceLeaseWeightedAverageDiscountRatePercent,194,2840,14.64,"pure, Rate"
FinanceLeaseLiabilityPaymentsDueYearTwo,193,1695,8.78,USD
FinanceLeaseLiabilityPaymentsDueYearThree,193,1688,8.75,USD
FinanceLeaseLiabilityPaymentsDueYearFour,193,1677,8.69,USD
FinanceLeaseLiabilityUndiscountedExcessAmount,192,1762,9.18,USD
FiniteLivedIntangibleAssetsAmortizationExpense,192,2772,14.44,USD
OtherComprehensiveIncomeDefinedBenefitPlansTax,192,2382,12.41,USD
FinanceLeasePrincipalPayments,191,4179,21.88,USD
LongTermDebtAndCapitalLeaseObligations,191,14491,75.87,USD
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,191,6827,35.74,USD
GoodwillImpairedAccumulatedImpairmentLoss,190,5695,29.97,USD
ContractWithCustomerLiabilityRevenueRecognized,190,7457,39.25,USD
FinanceLeaseLiabilityPaymentsDueAfterYearFive,190,1430,7.53,USD
ConstructionInProgressGross,190,6794,35.76,USD
LineOfCreditFacilityAmountOutstanding,190,1414,7.44,"JPY, CNY, USD, EUR"
AvailableForSaleSecuritiesDebtSecurities,190,7942,41.8,"TWD, USD"
NetIncomeLossAvailableToCommonStockholdersDiluted,190,14832,78.06,USD
PrepaidExpenseAndOtherAssetsCurrent,189,13813,73.08,USD
BusinessCombinationAcquisitionRelatedCosts,189,6073,32.13,USD
OperatingLossCarryforwards,189,1516,8.02,USD
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,189,916,4.85,USD
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,188,1241,6.6,USD
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,188,17868,95.04,USD
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,188,10172,54.11,USD
IncreaseDecreaseInOtherOperatingLiabilities,187,13924,74.46,USD
ForeignCurrencyTransactionGainLossBeforeTax,187,11622,62.15,"USD, EUR"
GoodwillForeignCurrencyTranslationGainLoss,187,4755,25.43,USD
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,186,13134,70.61,USD
GoodwillPurchaseAccountingAdjustments,185,2159,11.67,USD
PaymentsOfDebtIssuanceCosts,185,7208,38.96,USD
ContractWithCustomerLiabilityCurrent,185,7551,40.82,USD
AvailableForSaleSecurities,184,6653,36.16,USD
OperatingLeasesRentExpenseNet,183,3958,21.63,USD
FinanceLeaseRightOfUseAsset,183,2949,16.11,USD
LettersOfCreditOutstandingAmount,183,3681,20.11,USD
IndefiniteLivedIntangibleAssetsExcludingGoodwill,183,6615,36.15,USD
StockIssuedDuringPeriodValueAcquisitions,183,1701,9.3,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,183,9591,52.41,USD
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,182,2084,11.45,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,181,1926,10.64,shares
LongTermDebtFairValue,180,7161,39.78,USD
DeferredTaxLiabilitiesCurrent,180,3536,19.64,USD
AdvertisingExpense,178,6960,39.1,USD
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,178,3735,20.98,USD
StockRepurchaseProgramAuthorizedAmount,177,1340,7.57,USD
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,177,5506,31.11,USD
IncomeTaxReconciliationChangeInEnactedTaxRate,177,2172,12.27,USD
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,175,2926,16.72,USD
DeferredTaxAssetsTaxCreditCarryforwards,175,2741,15.66,USD
CommercialPaper,175,5143,29.39,USD
BusinessAcquisitionsProFormaRevenue,175,3176,18.15,USD
AssetsOfDisposalGroupIncludingDiscontinuedOperation,175,2483,14.19,USD
DisposalGroupIncludingDiscontinuedOperationRevenue,175,4599,26.28,USD
ContractWithCustomerLiability,175,7538,43.07,USD
ShortTermInvestments,174,9278,53.32,"CAD, USD"
ShortTermLeaseCost,174,4209,24.19,USD
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,173,3314,19.16,USD
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,173,1454,8.4,USD
MachineryAndEquipmentGross,173,5413,31.29,USD
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,173,2582,14.92,USD
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,172,1444,8.4,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,172,1695,9.85,USD
DebtInstrumentInterestRateStatedPercentage,172,805,4.68,"pure, Rate"
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,171,7460,43.63,USD
CapitalLeasesFutureMinimumPaymentsDueCurrent,171,1378,8.06,USD
CapitalLeasesFutureMinimumPaymentsDueInFourYears,171,1421,8.31,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,170,1704,10.02,USD
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,170,2233,13.14,USD/shares
StockIssuedDuringPeriodValueStockOptionsExercised,170,8342,49.07,USD
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,170,1371,8.06,USD
FinanceLeaseRightOfUseAssetAmortization,170,3748,22.05,USD
GainLossOnSaleOfPropertyPlantEquipment,169,6780,40.12,USD
CapitalLeasesFutureMinimumPaymentsDueThereafter,169,1361,8.05,USD
FinanceLeaseLiabilityNoncurrent,169,3073,18.18,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageRemainingContractualTerm,168,327,1.95,"pure, Year, USD, decimal, Y, years"
FinanceLeaseLiabilityCurrent,168,2984,17.76,USD
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,168,9684,57.64,USD
CostOfGoodsSold,167,15993,95.77,USD
CumulativeEffectOfInitialAdoptionOfFIN48,166,202,1.22,USD
GoodwillTranslationAndPurchaseAccountingAdjustments,166,3960,23.86,USD
PaymentsToMinorityShareholders,166,5598,33.72,USD
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,166,4172,25.13,USD
GoodwillTranslationAdjustments,165,2256,13.67,USD
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability,165,3491,21.16,USD
LineOfCredit,165,3131,18.98,"GBP, CAD, USD"
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,165,6681,40.49,USD
OperatingExpenses,165,18763,113.72,USD
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,164,792,4.83,"GBP, AUD, USD, CAD, EUR"
PaymentsToAcquireProductiveAssets,164,12096,73.76,USD
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,164,2009,12.25,USD
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,164,2991,18.24,USD
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,164,10962,66.84,USD
IntangibleAssetsGrossExcludingGoodwill,164,5954,36.3,USD
DeferredRevenueCurrent,164,8440,51.46,USD
PaymentsToAcquireInvestments,164,8553,52.15,USD
AvailableForSaleSecuritiesAmortizedCost,163,6628,40.66,USD
InterestCostsCapitalized,163,6295,38.62,USD
CapitalLeasesFutureMinimumPaymentsDue,163,1398,8.58,USD
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,162,4690,28.95,USD
InterestPayableCurrent,162,8069,49.81,USD
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,162,6076,37.51,USD
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,162,2410,14.88,USD
FinanceLeaseInterestExpense,161,3622,22.5,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableIntrinsicValue,161,277,1.72,USD
DefinedBenefitPlanNetPeriodicBenefitCost,161,6922,42.99,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,161,1674,10.4,"USD/shares, pure"
InventoryFinishedGoods,160,8062,50.39,USD
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,160,2103,13.14,USD
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,160,13883,86.77,USD
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,160,4250,26.56,"GBP, USD"
DeferredTaxLiabilitiesLeasingArrangements,160,1919,11.99,USD
AllowanceForDoubtfulAccountsReceivable,160,5465,34.16,USD
CapitalExpendituresIncurredButNotYetPaid,159,8336,52.43,USD
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,159,1000,6.29,USD
ImpairmentOfLongLivedAssetsHeldForUse,159,3238,20.36,USD
DeferredTaxAssetsDeferredIncome,157,2305,14.68,USD
ImpairmentOfIntangibleAssetsExcludingGoodwill,156,2346,15.04,USD
DeferredTaxAssetsInventory,156,2901,18.6,USD
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,156,3602,23.09,USD
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,155,7037,45.4,USD
ImpairmentOfInvestments,154,4573,29.69,USD
DebtInstrumentUnamortizedDiscount,154,3474,22.56,USD
GainLossOnDispositionOfAssets1,154,5562,36.12,USD
RevenueRemainingPerformanceObligation,154,3012,19.56,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,153,3145,20.56,USD
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,153,4771,31.18,USD
DebtInstrumentFairValue,152,5451,35.86,USD
BusinessAcquisitionsProFormaNetIncomeLoss,152,2599,17.1,USD
FinanceLeaseInterestPaymentOnLiability,151,2715,17.98,USD
TaxesPayableCurrent,150,7296,48.64,USD
StockRepurchasedAndRetiredDuringPeriodValue,150,7724,51.49,USD
RestructuringReserveSettledWithCash,150,1600,10.67,USD
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,150,900,6.0,USD
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,150,5854,39.03,USD
NoncurrentAssets,149,3517,23.6,USD
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,149,1165,7.82,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,149,587,3.94,"pure, USD, shares"
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,149,7223,48.48,USD
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,149,3356,22.52,USD
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,148,2916,19.7,USD
LineOfCreditFacilityRemainingBorrowingCapacity,148,2345,15.84,USD
FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,148,777,5.25,USD
BusinessAcquisitionCostOfAcquiredEntityCashPaid,148,604,4.08,"GBP, ARS, USD, CAD, EUR"
TreasuryStockAcquiredAverageCostPerShare,146,5973,40.91,"USD/shares, pure"
PaymentsToAcquireBusinessesGross,146,1985,13.6,"GBP, CNY, USD, EUR"
ProceedsFromSaleOfProductiveAssets,146,6828,46.77,USD
AvailableforsaleSecuritiesGrossUnrealizedGain,145,1999,13.79,USD
RestrictedCashAndCashEquivalents,145,5573,38.43,USD
TreasuryStockCommonValue,145,3045,21.0,USD
DeferredIncomeTaxesAndTaxCredits,145,9378,64.68,USD
InterestExpenseNonoperating,144,1122,7.79,USD
RestrictedCashAndCashEquivalentsAtCarryingValue,144,5691,39.52,USD
LongTermDebtAndCapitalLeaseObligationsCurrent,143,8779,61.39,USD
InventoryFinishedGoodsNetOfReserves,143,10688,74.74,USD
AvailableForSaleDebtSecuritiesAmortizedCostBasis,143,5628,39.36,USD
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,143,5064,35.41,USD
DeferredTaxAssetsLiabilitiesNetNoncurrent,142,2396,16.87,USD
GainLossOnInvestments,142,7409,52.18,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,141,6392,45.33,USD
GainLossRelatedToLitigationSettlement,141,3275,23.23,USD
IncomeTaxesReceivable,140,5945,42.46,USD
PrepaidExpenseCurrent,140,7092,50.66,USD
ProceedsFromSaleOfAvailableForSaleSecurities,140,7175,51.25,"AUD, USD"
SeveranceCosts1,140,3608,25.77,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,139,1235,8.88,USD
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,139,2225,16.01,USD
AssetsFairValueDisclosure,138,4867,35.27,USD
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,138,1761,12.76,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,138,569,4.12,"pure, GBP, USD"
ProceedsFromLinesOfCredit,137,3919,28.61,"CAD, USD, EUR"
DefinedBenefitPlanAccumulatedBenefitObligation,137,2105,15.36,USD
RepaymentsOfShortTermDebt,137,4230,30.88,USD
RepaymentsOfDebt,137,3764,27.47,"USD, EUR"
InterestIncomeExpenseNet,136,14255,104.82,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,136,6794,49.96,USD
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards,136,340,2.5,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,135,1890,14.0,"USD/shares, GBP"
StockIssuedDuringPeriodSharesNewIssues,135,1951,14.45,shares
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,135,1286,9.53,USD
IncomeTaxReconciliationRepatriationOfForeignEarnings,134,1258,9.39,USD
ImpairmentOfLongLivedAssetsToBeDisposedOf,134,1801,13.44,USD
AvailableForSaleSecuritiesGrossRealizedGains,134,6812,50.84,USD
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,133,2905,21.84,USD
AvailableForSaleSecuritiesGrossUnrealizedLosses1,133,1915,14.4,USD
NoncontrollingInterestIncreaseFromBusinessCombination,133,1360,10.23,USD
IncreaseDecreaseInRestrictedCash,133,4506,33.88,USD
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,133,3217,24.19,USD
ImpairmentOfIntangibleAssetsFinitelived,133,1687,12.68,USD
ProceedsFromShortTermDebt,132,3986,30.2,USD
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,132,6132,46.45,USD
OtherOperatingActivitiesCashFlowStatement,132,8135,61.63,USD
PaymentsOfDebtExtinguishmentCosts,132,2439,18.48,"CAD, USD"
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,132,7682,58.2,USD
SubleaseIncome,132,3152,23.88,USD
SalesRevenueGoodsNet,131,13077,99.82,USD
CostOfRevenue,131,14140,107.94,USD
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,131,237,1.81,USD
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,131,240,1.83,USD
IncreaseDecreaseInReceivables,131,12573,95.98,USD
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,130,1133,8.72,USD
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,130,1546,11.89,USD
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,130,7995,61.5,USD
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,130,5712,43.94,"AUD, USD"
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,130,722,5.55,USD
GoodwillAndIntangibleAssetImpairment,130,2457,18.9,USD
ReceivablesNetCurrent,129,9672,74.98,USD
DeferredFinanceCostsNet,129,3489,27.05,USD
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,129,1787,13.85,USD
ProceedsFromIssuanceOfDebt,128,3695,28.87,"USD, EUR"
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,128,2574,20.11,USD
GeneralAndAdministrativeExpense,128,18218,142.33,USD
DeferredTaxAssetsCapitalLossCarryforwards,128,1324,10.34,USD
ShortTermDebtWeightedAverageInterestRate,128,2180,17.03,"pure, percent, Rate, USD"
RepaymentsOfLinesOfCredit,128,3804,29.72,USD
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,128,3693,28.85,USD
GoodwillGross,127,4591,36.15,USD
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,127,6975,54.92,USD
DeferredTaxAssetsLiabilitiesNetCurrent,127,1477,11.63,USD
DerivativeGainLossOnDerivativeNet,127,5444,42.87,USD
OtherAssetImpairmentCharges,126,2570,20.4,USD
InterestExpenseDebt,125,7930,63.44,USD
EquityMethodInvestmentOtherThanTemporaryImpairment,125,1485,11.88,USD
DeferredTaxAssetsTaxCreditCarryforwardsForeign,125,1474,11.79,USD
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,125,4319,34.55,USD
PaymentsToAcquireEquityMethodInvestments,125,3687,29.5,"KRW, USD"
DefinedBenefitPlanUltimateHealthCareCostTrendRate,124,891,7.19,"pure, Rate, USD"
ExtinguishmentOfDebtAmount,123,959,7.8,"USD, EUR"
OtherRestructuringCosts,123,3025,24.59,USD
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,123,2047,16.64,USD
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,123,1947,15.83,USD
PaymentsOfDividendsMinorityInterest,123,6572,53.43,USD
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,123,637,5.18,USD
ValuationAllowancesAndReservesBalance,123,3265,26.54,USD
OtherAssets,123,8964,72.88,USD
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,122,4204,34.46,USD
DividendsCommonStock,122,9096,74.56,USD
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,122,7473,61.25,USD
ValuationAllowancesAndReservesChargedToCostAndExpense,122,2252,18.46,USD
EquityMethodInvestmentOwnershipPercentage,121,636,5.26,"pure, Rate"
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,121,5732,47.37,USD
BusinessAcquisitionProFormaEarningsPerShareDiluted,121,2180,18.02,"USD/shares, pure"
FiniteLivedIntangibleAssetsUsefulLifeMaximum,120,312,2.6,"pure, Year, year, percent, Years, Y, years"
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,120,3399,28.32,USD
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,120,1182,9.85,USD
GuaranteeObligationsMaximumExposure,120,2945,24.54,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageRemainingContractualTerm,120,305,2.54,"pure, Year, USD, Years, Y, yr, years"
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,120,1505,12.54,USD
EquityMethodInvestmentDividendsOrDistributions,119,5764,48.44,USD
CapitalLeaseObligations,119,2233,18.76,USD
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,119,3751,31.52,USD
ProceedsFromMinorityShareholders,119,4480,37.65,USD
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,118,5442,46.12,USD
StockRepurchasedAndRetiredDuringPeriodShares,118,4377,37.09,shares
PensionContributions,118,4594,38.93,USD
EffectiveIncomeTaxRateReconciliationTaxCredits,118,3158,26.76,"pure, Rate, USD"
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,118,1044,8.85,USD
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,118,4057,34.38,USD
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,117,1342,11.47,USD
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,117,2560,21.88,USD
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,117,645,5.51,USD
InventoryWorkInProcess,117,5847,49.97,USD
DebtAndCapitalLeaseObligations,117,5392,46.09,"GBP, JPY, USD, EUR"
RestructuringAndRelatedCostIncurredCost,117,2931,25.05,USD
GoodwillOtherChanges,117,914,7.81,USD
LineOfCreditFacilityCurrentBorrowingCapacity,116,1015,8.75,"AUD, USD"
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,116,1257,10.84,"pure, Rate"
PaymentsToAcquireAvailableForSaleSecurities,116,6906,59.53,USD
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets,116,1807,15.58,USD
