,avg_ROA,ROA_volatility,avg_ROE,ROE_volatility,avg_OperatingMargin,OperatingMargin_volatility,avg_AssetTurnover,AssetTurnover_volatility,avg_CurrentRatio,CurrentRatio_volatility,avg_Leverage,Leverage_volatility,avg_DebtToEquity,DebtToEquity_volatility,Revenue_growth,Assets_growth,NetIncome_growth,log_assets,capex_intensity,Revenue_growth_imputed,Assets_growth_imputed,NetIncome_growth_imputed,capex_intensity_imputed,has_rnd,has_goodwill,has_longtermdebt,core_completeness,Revenue_start,NetIncome_start,Assets_start,OperatingIncome_start,CapEx_start,CurrentAssets_start,CurrentLiabilities_start,reporting_consistency
BLL,0.03731965841081907,0.023560199964272,0.1848715854615169,0.1249075576642124,0.07152949344425308,0.01009361680734047,0.20165070617108372,0.05668155341461085,1.257254698724213,0.19835457900801043,0.999979127355621,0.00011482958827362272,2.59845898344012,0.7448710060821431,0.1610212199981571,0.026540055204063773,0.27900671944778277,23.108060501454755,0.07372688905918022,0,0,0,0,1,1,1,0.5256410256410255,0.7692307692307693,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.02564102564102564,0.5256410256410257
BMS,0.021898181678643422,0.010635594029565862,0.05035746347488124,0.02235489930241594,0.08689846693849108,0.018530361921593897,0.628724596153069,0.34068271659008215,2.221235944259673,0.290153491663368,1.0000076516299519,3.389272378848731e-05,0.8378138395847312,0.2169207940604538,-0.02264048905891569,-0.005468781399528,0.04492611293259263,22.102298496809553,0.04626356794029029,0,0,0,0,1,1,1,0.9375,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.9375
BMY,0.040538593685195204,0.023869499333373297,0.08985159577380042,0.0542930704166814,0.15140468894906123,0.04048814197737867,0.2864132923205134,0.1666027184153321,1.6574194614500897,0.2935881991824545,1.0,0.0,0.44813271065307,0.08105742939840745,-0.02183839223681594,0.003588658063631067,0.043286492728278114,24.229587039589752,0.07698344533915202,0,0,0,0,1,1,1,0.5763888888888888,0.75,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5763888888888888
BRCM,0.034661690507264156,0.02585803253509448,0.04684953629216334,0.03447399130125414,0.11362249286484012,0.06338710720495053,0.3272841941476649,0.12572241509656543,3.042404378117468,0.6800624493575823,1.0,0.0,0.800777685363498,0.1600887590663014,0.047634521247910566,0.0401330999117977,0.05542680688378532,23.034378885082013,0.0416715990229463,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BRK.B,0.015334762463259497,0.011336090086141584,0.033895911040774974,0.023435042557552403,0.1421848564330359,0.031147821182948607,0.15722941848178104,0.06320241107331406,1.212616195549696,0.2843035676911552,1.0000051770564542,2.184830460940682e-05,0.581965984907766,0.1600887590663014,0.04815818571271069,0.01924744139056367,0.0,26.974101310773705,0.07960089084634892,0,0,1,0,0,1,0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.8402777777777778
BSX,-0.0274809368523503,0.003926813456632039,0.057301332335286566,0.057190703161356056,0.0038482696212367383,0.15723943710246546,0.23825761714769325,0.1296718426417104,1.355569810591122,0.4117014593088682,1.0,0.0,0.7346114785039337,0.1600887590663014,-0.022013675416269418,-0.0023474510342283983,0.0,23.660761762957435,0.03964532864621863,0,0,1,0,0,1,1,0.6527777777777778,0.3055555555555556,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.6527777777777778
BTU,-0.00521136100848797,0.04104363732538911,-0.16440468825788682,0.4035847341275178,0.048864794270332676,0.15687134635622732,0.23062777490837677,0.12211851990686484,1.5341505993320215,0.5944752895154929,1.0,0.0,0.7346114785039337,0.1600887590663014,0.029579946624201936,-0.009740070509475118,0.031695035022775375,23.275286519039085,0.07175169405826652,0,0,0,0,0,0,0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632
BXP,0.01073664541876563,0.006475415608041837,0.034995839504986304,0.022614236354263115,0.38599744015076465,0.06533079990607159,0.0547383081098493,0.0230913544830962,1.528075345360205,0.2843035676911552,1.0,0.0,0.5848448188234534,0.1276521575952393,0.04602362547498973,0.014470530719588703,0.05857132561582756,23.578402498562177,0.043685925006167345,0,0,0,1,0,0,1,0.9861111111111112,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.9861111111111112
C,0.002728911705584405,0.0020485026109396056,0.025687750948702823,0.018401401636763414,0.1655626142114699,0.04048814197737867,0.01729809692352022,0.006918032754931023,1.212616195549696,0.2843035676911552,1.0,0.0,1.3679305808578597,0.5481203766879262,0.01928427127495036,-0.0012018281529287966,0.029365917063294056,28.26418765095537,0.057594860292803994,0,0,0,0,0,1,1,0.75,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.75
CA,0.03841189985267347,0.021227244236982207,0.08046749175388997,0.047237461087910285,0.2849090755021951,0.023181316667573386,0.20602085576479426,0.10660767511971772,1.2879481212102712,0.2978716091199414,0.9999864248372148,0.00011207070277112583,0.27614423762426565,0.037423971017938894,-0.00024228215014454602,0.0029407410008435164,-0.03621653540946401,23.184063098643406,0.017146842344431104,0,0,0,0,0,1,1,0.9785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785714285714285
CAG,0.014628617601532097,0.025151302408537395,0.03338904980071268,0.08989742985615644,0.8280571040713838,0.2032508134860878,0.10833746257315831,0.019524221880486615,1.421342697392723,0.33555908862789635,1.0000402542485043,0.0001803672185357301,1.1901957421296228,0.537969922122028,-0.012824757082590121,0.01884861467615795,-0.006949496618629869,23.384645835357265,0.231753694511703,0,0,0,0,1,1,1,0.7243589743589743,0.28205128205128205,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.7243589743589743
CAH,0.016230588596586607,0.008331964512605249,0.0724291049154973,0.04074988127629398,0.019696368439124482,0.005886977510034566,1.6697495069233625,0.7298913252352159,1.191207519901612,0.07641197453127456,1.0000000393712483,3.5005090482759485e-07,0.4403846014673661,0.037586202798933356,0.002883052591685642,0.018023164778689038,0.011918379697848147,24.108545152551255,0.003262818175934804,0,0,0,0,0,1,1,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616
CAM,0.02423380659291162,0.012251322581904428,0.0573182427498774,0.031832095744173665,0.13968537557263647,0.011944234401677991,0.7461881237194499,0.04912105442281051,2.1258776264942716,0.22672586478010173,1.0000000281728594,8.084401750172424e-07,0.800777685363498,0.1600887590663014,0.061611230041043186,0.018565606281404357,0.04061059599327077,23.11740108527732,0.04961547499536251,0,0,0,1,1,1,0,0.6041666666666667,0.125,0.0,0.0,0.625,-1.0,0.0,0.0,0.6041666666666667
CAT,0.020198580328265502,0.009188089583435864,0.053197028790356454,0.04035694159858661,0.1238192517350512,0.04264028343734471,0.27608527122124765,0.12196478513055284,1.3918349551983404,0.09148504470780004,1.000012178097975,6.159057162435757e-05,0.581965984907766,0.1600887590663014,0.04260468388220451,0.00827575214133236,0.38354118483831456,25.09845330440795,0.03308270676691729,0,0,0,0,1,1,0,0.756578947368421,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.756578947368421
CB,0.0118628512647207,0.0060197962994054605,0.039116986750863114,0.020048616788546855,0.1655626142114699,0.04048814197737867,0.08247537930675271,0.03471553798336829,1.212616195549696,0.2843035676911552,1.0,0.0,0.2304965848181553,0.054281796060059624,0.0497550764362944,0.021023392003946206,0.03403811455806882,25.476627266256607,0.05548630644136347,0,0,0,1,0,1,1,0.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.75
CBE,0.04139079015448918,0.018264746782642036,0.07684018097056317,0.03272947746149589,0.13845357016918544,0.030570087086539702,0.33160666384852394,0.11084675629548515,1.9920574405020977,0.33266955034280066,1.0,0.0,0.4225703466708894,0.029199648903332077,0.0823560866231281,0.015910172721067983,0.10711519688059346,22.593434512578792,0.04961547499536251,0,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
CBG,0.023247914372034183,0.016195431868540628,0.08822809832948496,0.05240833110545246,0.07043651397567284,0.018213185891934824,0.5410836906689592,0.32098327961370016,1.2504885383775317,0.11979355514148213,1.0,0.0,1.1771069420021607,0.43803686208296305,0.08796229301547132,0.029099115035942758,0.0,22.8519116740383,0.017134125633835,0,0,1,0,0,1,1,0.9930555555555556,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.9930555555555556
CCE,0.01587952234584707,0.01309606186703046,0.22243811762118776,0.15644563815948193,0.07173279928444531,0.023447406614601124,0.4122904997312305,0.1443373934856539,1.2359109535666482,0.028926718902705602,1.0,0.0,7.021172638436482,0.1600887590663014,0.2978366739332492,0.007930338306661344,0.9643040920483101,23.50465943227283,0.0401830799333709,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CCL,0.02480161740946006,0.02228089960343743,0.04139492776833607,0.03750453698305167,0.14827552216526046,0.04853651089609904,0.2329935588880505,0.13375348440460122,0.24436046371471562,0.04659369207767081,1.0000104395961122,4.4643992641017444e-05,0.39018764859924837,0.014155509027646883,0.11223844426090168,0.0039947254276460065,0.08361831759462435,24.397750397523815,0.23777019227349155,0,0,0,0,0,1,1,0.8680555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680555555555556
CELG,0.040603549558948855,0.023943698697429176,0.13114513869346414,0.090728766740283,0.35776850418952916,0.09272992768898836,0.18778810035607807,0.07131790744545168,4.074633667266512,1.5161676175010617,1.0,0.0,1.5239799852735527,1.3528373818655537,0.046430431314438136,0.050675799640682584,0.08015910993822217,23.662937560258197,0.043685925006167345,0,0,0,1,1,1,1,0.8947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.8947368421052632
CEPH,0.048918403087014325,0.02202746496486892,0.09155745112336493,0.040700277603094685,0.2627371868521102,0.03475583247352985,0.2828806594459595,0.17115938863115684,1.7060375045792486,0.071494277021644,1.0,0.0,0.4973977810195485,0.1600887590663014,0.10916254153363081,0.048229341961675276,0.12464174508429182,22.350067365489934,0.02089741064847049,0,0,0,0,0,1,0,0.9583333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.9583333333333334
CF,0.049581212431677846,0.05244965412957985,0.10124677990032195,0.1035390617455608,0.12865604893901594,0.08468725420663971,0.14411492545006316,0.0756896305703564,2.5329022998241415,0.9645580436302653,1.0,0.0,0.9777111849225215,0.5277985113117349,-0.018666198093286734,0.044586629511168985,0.0,23.166254647010504,0.18280578730196628,0,0,1,0,0,1,1,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.625
CFN,0.01604526188167414,0.007256473261857407,0.026948453948459992,0.012448199089287812,0.1552264556056417,0.021335481595537522,0.18259561177855443,0.09039019594097111,4.03324493370969,0.9364660285348116,1.0,0.0,0.28723055288913607,0.06259527587072308,-0.043031156779664625,0.008451659665682731,0.004430838550131266,22.86604074677526,0.03108867807137783,0,0,0,0,1,1,1,0.8809523809523809,0.0,0.0,0.047619047619047616,0.0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.8809523809523809
CHK,-0.05317198259123777,0.17191539687384974,1.9329842277844074,12.416950507915749,-0.15762958753854425,0.6117014686387436,0.2636653693049466,0.20436856757601674,0.6408389400569777,0.2003632697645675,1.000010910628316,6.54637698948394e-05,1.026250542154676,0.657175043479428,0.03629116541577937,-0.024551350169887187,-0.012342692588379056,24.100969955954884,0.06401397821527602,0,0,0,1,0,1,1,0.972972972972973,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.972972972972973
CHRW,0.06912557951078166,0.03303945643331694,0.1652254053841911,0.07606351952818179,0.07492377411288391,0.05319577727771008,1.6677699371770331,0.8160673776731718,1.482296411411249,0.30170530519334593,1.0,0.0,0.5395019905843237,0.22295903282237206,-0.012353300797722011,0.024656023657080972,0.04920928037107908,21.84275771453673,0.005391349363924025,0,0,0,0,0,1,1,0.9662162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662162162162162
CI,0.02670454565760725,0.013344428511641252,0.11364077160523521,0.0695060933285203,0.11685674242136808,0.020806139073036956,0.368249400056911,0.19857821671617346,0.7431509136925707,0.14511477890568455,1.0,0.0,0.581965984907766,0.1600887590663014,-0.01456488077867113,0.5751289168757745,0.06212936834423943,25.400686914638406,0.014367099346537042,0,0,0,0,0,1,0,0.575,0.1,0.1,0.5,0.1,0.1,0.5,0.5,0.575
CINF,0.011483981933119633,0.008837387846744005,0.03271326069693296,0.024411335049275732,0.15122598898668843,0.04048814197737867,0.11527283092650609,0.049218332166880666,1.528075345360205,0.2843035676911552,1.0,0.0,0.12854007556405947,0.02187343933842724,0.039097684628005336,0.011684382961738127,0.0,23.634907554665702,0.0036123849404835484,0,0,1,0,0,0,1,0.7430555555555556,0.0,0.0,0.027777777777777776,-1.0,0.0,-1.0,-1.0,0.7430555555555556
CL,0.07430496874370746,0.03259359641433688,-1.7776022852917444,5.140672249507201,0.2193732431364589,0.027363623633188026,0.6921639169906819,0.3897288564736241,1.1582129864938464,0.11151856056950196,0.9999793032609312,0.00018010731524557648,-23.004652651270185,39.27435780626852,-0.05561932212971843,0.0032430420603859478,0.04400287744291531,23.272769599905438,0.03790612107146657,0,0,0,0,1,1,1,0.9236111111111112,0.19444444444444445,0.0,0.0,0.0,0.19444444444444445,0.0,0.0,0.9236111111111112
CLF,-0.05855845622857159,0.3290090607853931,-4.691278386403718,27.917965155487657,0.10422669941002916,0.4857714816650292,0.2953658767876336,0.19256029886467999,2.0676339746625554,0.8374753631219619,1.0000264056930896,0.0001237691616067025,5.644718478157721,26.74184288737008,0.02347682808352869,-0.012917051448189554,0.07361678158170282,22.702294223912595,0.12399411801266252,0,0,0,0,0,1,1,0.972972972972973,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.972972972972973
CLX,0.05978917412549703,0.029814462836951175,0.5749356862986724,2.304710247495757,0.1363601579758035,0.04048814197737867,0.7792901214418468,0.4696600745605683,1.0034297987671916,0.16751841975315515,1.0000514552603699,0.00017540625456109813,2.070183698248829,15.538468489757994,-0.051244962192477206,0.0018701496551372099,-0.00021956421189162079,22.22407958046209,0.046031998454043516,0,0,0,0,1,1,1,0.6111111111111112,0.1388888888888889,0.0,0.0,-1.0,0.0,0.0,0.0,0.6111111111111112
CMA,0.003697343466243926,0.0021821367598332596,0.053197028790356454,0.04035694159858661,0.1655626142114699,0.04048814197737867,0.004955075143564435,0.0029643974479942104,1.212616195549696,0.2843035676911552,1.0,0.0,0.581965984907766,0.1600887590663014,0.23870182539428098,0.005995792562814906,0.0812273460930042,24.913493310553683,0.05548630644136347,0,0,0,1,0,1,1,0.5416666666666666,0.7777777777777778,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5416666666666667
CMCSA,0.020698436680792468,0.01653810915500463,0.06370080249990959,0.0464086854068606,0.20814541986438692,0.011237419286713455,0.17393772747944747,0.0720687360574078,0.7826172627950758,0.15257407761710368,1.0,0.0,0.581965984907766,0.1600887590663014,0.05706224787333536,0.02189164475839145,0.06386400718424001,25.824622820007672,0.1205247448236983,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CME,0.011415722885475573,0.008254703716496073,0.029625814816858657,0.02550840163206285,0.6066905664051512,0.028678890564564536,0.02664603248637535,0.012059125523460942,1.0820324859920065,0.06283830282183715,1.0,0.0,0.581965984907766,0.1600887590663014,0.04229953882902593,0.022154344230434386,0.04872207097589709,24.760871906953057,0.05149421910080906,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CMI,0.04870357106250126,0.02909006390339706,0.11010051327567016,0.06400362188736944,0.13637877718182867,0.025380356562882476,0.5772499438969645,0.31349380720743886,1.9894463098975754,0.2801902347279883,1.0000028179333276,1.6907599966198283e-05,0.14790214031818685,0.05514619987506541,-0.005156456790494146,0.021803009909170612,0.2868075156564813,23.383805055377568,0.029607942983078783,0,0,0,0,1,1,1,0.6041666666666666,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.6041666666666667
CMS,0.011171867192758464,0.003984694243453518,0.057538959995587065,0.021140942133586013,0.1739680659700408,0.02392890953507673,0.15448969859976888,0.06325649106514515,1.2280240331604961,0.26655014710233527,1.0000468442618828,0.00021132559854212437,2.29412799976559,0.10669633625682388,0.025417142979976104,0.01405243894472763,0.04554886833040972,23.66491571715736,0.2996197449814339,0,0,0,0,0,0,1,0.9930555555555556,0.0,0.0,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.9930555555555556
CNP,0.010654219794972705,0.016318172034640817,0.055473359823374625,0.08375248772225782,0.12436212737612634,0.025301319836158326,0.1684010145795452,0.06396603986541026,0.9526725609880873,0.2307006617833176,0.9999975031524507,0.00010717624675094805,1.4127593875715059,0.4742152474396754,0.02237621496564901,0.009319386934221185,0.03308797072069902,23.803482222570576,0.06401397821527602,0,0,0,1,0,1,1,0.972972972972973,0.0,0.0,0.0,0.0,0.2702702702702703,0.0,0.0,0.972972972972973
CNX,0.008533128901675171,0.029048391405817317,0.02216877063515262,0.06679546023331555,0.13968537557263647,0.04048814197737867,0.15913282298242704,0.09917447136598401,0.9335406124188987,0.38200102267854336,1.0004240730076672,0.0014695518428949786,0.7019521402226114,0.19769699064983706,-0.0006602189224707011,-0.003856733472888063,0.05204522534911593,23.111408515077056,0.4140310781754074,0,0,0,0,0,1,1,0.6923076923076923,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.6923076923076923
COF,0.006610567537251871,0.0034561302683683306,0.047616656480392136,0.024907121630438882,0.1655626142114699,0.04048814197737867,0.04259626450677447,0.022656048986681807,1.212616195549696,0.2843035676911552,1.0,0.0,0.8590102096024234,0.28150534574661323,0.01920609536263873,0.01732870722153801,0.06439411509839954,26.418610403763726,0.03451950389585651,0,0,0,0,0,1,1,0.7013888888888888,0.08333333333333333,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.7013888888888888
COG,0.011388523191638045,0.01630940976610533,0.02409785738686731,0.034062156011525874,0.18342954484449592,0.20411680068394478,0.16215805449519216,0.10916632968610737,1.3879826393771708,0.9145681507924645,1.0,0.0,0.6548690080013393,0.1507118202649628,0.06664726238324348,0.0026889828654366177,0.10821950157048477,22.294677641335664,0.037488859270666156,0,0,0,1,0,0,1,0.8819444444444444,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.8819444444444444
COH,0.0878794844770905,0.0712316881063711,0.14196614049048603,0.11166677865055082,0.22029454766182355,0.10731434619445666,0.283709284936027,0.11729093593759,2.8421513778735177,0.684899586401681,1.0000000039034784,5.320275703129367e-08,0.3400435726735519,0.19482354222798898,0.02280244897252892,0.027918108990410362,-0.005868276876132561,22.166412987790263,0.11490452943061799,0,0,0,0,0,1,1,0.8175675675675675,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.8175675675675675
COL,0.023352283036078017,0.023315646174602515,0.05795757562015205,0.0661641433845871,0.24514583294488865,0.03654814630134657,0.3099665510083435,0.15463152503963434,1.5984945002839082,0.21384237571427012,1.0000594173268007,0.0002545196335700908,0.8561022288689148,0.042052679835067,0.0379714132676523,0.04221125801934855,0.0,22.852047694888974,0.04641445019425622,0,0,1,0,0,1,1,0.7071428571428572,0.0,-1.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.7071428571428571
COP,0.021163185001896685,0.03470567143871587,0.047432564551538596,0.08178231027155103,0.1655626142114699,0.04048814197737867,0.23939549042350572,0.14407615894139325,1.3364884185745742,0.33981787528551816,1.0,0.0,0.581965984907766,0.09537357007295565,-0.015254363649829461,-0.021813813174586638,0.030818587048756507,25.459588059357,0.05548630644136347,0,0,0,1,1,1,1,0.7222222222222222,0.08333333333333333,0.0,0.0,-1.0,-1.0,0.0,0.0,0.7222222222222222
